,method1,method2,metric,value,dataName
157,infomap,multilevel,split-join,12.0,Iceland
166,infomap,multilevel,nmi,0.770860481865825,Iceland
179,infomap,multilevel,adjusted_rand,0.8694619552528399,Iceland
188,infomap,multilevel,rand,0.8778833107191317,Iceland
194,infomap,multilevel,adjusted_rand,0.6331380066195667,Iceland
197,infomap,multilevel,split-join,8.0,Iceland
0,infomap,multilevel,vi,0.46411494245917106,Zebra
1,infomap,multilevel,nmi,0.7457356098144086,Zebra
2,infomap,multilevel,split-join,4.0,Zebra
3,infomap,multilevel,rand,0.9051383399209485,Zebra
4,infomap,multilevel,adjusted_rand,0.808054624770816,Zebra
0,infomap,multilevel,vi,0.4084693994266817,Dolphins
1,infomap,multilevel,nmi,0.7943894920636251,Dolphins
2,infomap,multilevel,split-join,6.0,Dolphins
3,infomap,multilevel,rand,0.9566367001586463,Dolphins
4,infomap,multilevel,adjusted_rand,0.9258969674690096,Dolphins
5,infomap,multilevel,vi,0.34294424543376234,Dolphins
6,infomap,multilevel,nmi,0.8929097575629296,Dolphins
7,infomap,multilevel,split-join,12.0,Dolphins
8,infomap,multilevel,rand,0.9016393442622951,Dolphins
9,infomap,multilevel,adjusted_rand,0.7692103763634234,Dolphins
10,infomap,multilevel,vi,0.337158940615244,Dolphins
11,infomap,multilevel,nmi,0.8937885682597622,Dolphins
12,infomap,multilevel,split-join,8.0,Dolphins
13,infomap,multilevel,rand,0.9735589635113696,Dolphins
14,infomap,multilevel,adjusted_rand,0.8457457176394014,Dolphins
15,infomap,multilevel,vi,0.6714249213471897,Dolphins
16,infomap,multilevel,nmi,0.8316101742358809,Dolphins
18,infomap,multilevel,rand,0.9687995769434162,Dolphins
19,infomap,multilevel,adjusted_rand,0.9108592567143788,Dolphins
20,infomap,multilevel,vi,0.5058339069782196,Dolphins
21,infomap,multilevel,nmi,0.9407445084602436,Dolphins
24,infomap,multilevel,adjusted_rand,0.7693189902880807,Dolphins
25,infomap,multilevel,vi,0.28303214491165196,Dolphins
26,infomap,multilevel,nmi,0.9503495750078393,Dolphins
28,infomap,multilevel,rand,0.9534637757800106,Dolphins
29,infomap,multilevel,adjusted_rand,0.8729914045465643,Dolphins
30,infomap,multilevel,vi,0.3686048359866243,Dolphins
31,infomap,multilevel,nmi,0.7831125052257201,Dolphins
33,infomap,multilevel,rand,0.9365415124272873,Dolphins
34,infomap,multilevel,adjusted_rand,0.8510676912119223,Dolphins
36,infomap,multilevel,nmi,0.7862247655538295,Dolphins
38,infomap,multilevel,rand,0.9518773135906929,Dolphins
39,infomap,multilevel,adjusted_rand,0.8274961271425113,Dolphins
40,infomap,multilevel,vi,0.5059793413454274,Dolphins
41,infomap,multilevel,nmi,0.9090402368868528,Dolphins
44,infomap,multilevel,adjusted_rand,0.6599190873755894,Dolphins
46,infomap,multilevel,nmi,0.8727279607657477,Dolphins
47,infomap,multilevel,split-join,9.0,Dolphins
48,infomap,multilevel,rand,0.930195663670016,Dolphins
51,infomap,multilevel,nmi,0.8813978798889844,Dolphins
53,infomap,multilevel,rand,0.9217345319936542,Dolphins
56,infomap,multilevel,nmi,0.8794774327945879,Dolphins
59,infomap,multilevel,adjusted_rand,0.6940965077222528,Dolphins
60,infomap,multilevel,vi,0.16882040073018345,Dolphins
62,infomap,multilevel,split-join,19.0,Dolphins
63,infomap,multilevel,rand,0.9095716552088842,Dolphins
64,infomap,multilevel,adjusted_rand,0.8063471548332878,Dolphins
65,infomap,multilevel,vi,0.0,Dolphins
67,infomap,multilevel,split-join,10.0,Dolphins
68,infomap,multilevel,rand,0.9444738233738764,Dolphins
70,infomap,multilevel,vi,0.35350690652923467,Dolphins
71,infomap,multilevel,nmi,0.8165639977360766,Dolphins
72,infomap,multilevel,split-join,4.0,Dolphins
73,infomap,multilevel,rand,0.8995240613432048,Dolphins
75,infomap,multilevel,vi,0.47328358620356425,Dolphins
76,infomap,multilevel,nmi,0.9396221068246445,Dolphins
78,infomap,multilevel,rand,1.0,Dolphins
79,infomap,multilevel,adjusted_rand,0.8586781291550226,Dolphins
83,infomap,multilevel,rand,0.8826017979904813,Dolphins
84,infomap,multilevel,adjusted_rand,0.9246396171644728,Dolphins
85,infomap,multilevel,vi,0.46301848470165297,Dolphins
88,infomap,multilevel,rand,0.9101004759386568,Dolphins
89,infomap,multilevel,adjusted_rand,0.7657892536777349,Dolphins
92,infomap,multilevel,split-join,14.0,Dolphins
93,infomap,multilevel,rand,0.9497620306716023,Dolphins
94,infomap,multilevel,adjusted_rand,0.8168195894545336,Dolphins
95,infomap,multilevel,vi,0.26733100170961466,Dolphins
96,infomap,multilevel,nmi,0.8138134376078215,Dolphins
99,infomap,multilevel,adjusted_rand,0.8749987907945611,Dolphins
104,infomap,multilevel,adjusted_rand,0.930891202066924,Dolphins
105,infomap,multilevel,vi,0.18175831063464232,Dolphins
110,infomap,multilevel,vi,0.5153256102393327,Dolphins
113,infomap,multilevel,rand,0.9471179270227393,Dolphins
114,infomap,multilevel,adjusted_rand,0.9513775503644752,Dolphins
119,infomap,multilevel,adjusted_rand,0.7641291556169151,Dolphins
121,infomap,multilevel,nmi,0.9114029260932063,Dolphins
125,infomap,multilevel,vi,0.6071077412552288,Dolphins
134,infomap,multilevel,adjusted_rand,0.8744888008454891,Dolphins
135,infomap,multilevel,vi,0.4411948864209938,Dolphins
136,infomap,multilevel,nmi,0.9126922624359977,Dolphins
138,infomap,multilevel,rand,0.9513484928609203,Dolphins
139,infomap,multilevel,adjusted_rand,0.8062496635344254,Dolphins
141,infomap,multilevel,nmi,0.8487511357437312,Dolphins
143,infomap,multilevel,rand,0.9106292966684295,Dolphins
146,infomap,multilevel,nmi,0.793557858721762,Dolphins
151,infomap,multilevel,nmi,0.837261540990928,Dolphins
153,infomap,multilevel,rand,0.9386567953463777,Dolphins
154,infomap,multilevel,adjusted_rand,0.8919585562261151,Dolphins
156,infomap,multilevel,nmi,0.8818064122723202,Dolphins
157,infomap,multilevel,split-join,16.0,Dolphins
161,infomap,multilevel,nmi,0.885718759661325,Dolphins
167,infomap,multilevel,split-join,15.0,Dolphins
168,infomap,multilevel,rand,0.9280803807509256,Dolphins
169,infomap,multilevel,adjusted_rand,0.8235879468866936,Dolphins
170,infomap,multilevel,vi,0.40470550706841824,Dolphins
171,infomap,multilevel,nmi,0.7817512109329753,Dolphins
172,infomap,multilevel,split-join,24.0,Dolphins
173,infomap,multilevel,rand,0.9418297197250133,Dolphins
179,infomap,multilevel,adjusted_rand,0.7611509759877652,Dolphins
183,infomap,multilevel,rand,0.8889476467477526,Dolphins
185,infomap,multilevel,vi,0.6041568824187205,Dolphins
187,infomap,multilevel,split-join,13.0,Dolphins
189,infomap,multilevel,adjusted_rand,0.8521387878039132,Dolphins
191,infomap,multilevel,nmi,0.8084201355521954,Dolphins
193,infomap,multilevel,rand,0.9830777366472765,Dolphins
194,infomap,multilevel,adjusted_rand,0.8321191847755989,Dolphins
198,infomap,multilevel,rand,0.9375991538868323,Dolphins
199,infomap,multilevel,adjusted_rand,0.814470624155748,Dolphins
0,infomap,multilevel,vi,0.5000566231058565,YeastB
1,infomap,multilevel,nmi,0.8985861011268419,YeastB
2,infomap,multilevel,split-join,10.0,YeastB
3,infomap,multilevel,rand,0.8948948948948948,YeastB
4,infomap,multilevel,adjusted_rand,0.6919904004799757,YeastB
5,infomap,multilevel,vi,0.2983032981839262,YeastB
6,infomap,multilevel,nmi,0.8290078851551467,YeastB
7,infomap,multilevel,split-join,7.0,YeastB
8,infomap,multilevel,rand,0.8543543543543543,YeastB
9,infomap,multilevel,adjusted_rand,0.6322364592858243,YeastB
11,infomap,multilevel,nmi,0.8327513022781962,YeastB
13,infomap,multilevel,rand,0.8888888888888887,YeastB
14,infomap,multilevel,adjusted_rand,0.7075795970594875,YeastB
15,infomap,multilevel,vi,0.3112812128548117,YeastB
16,infomap,multilevel,nmi,0.9024015824515099,YeastB
23,infomap,multilevel,rand,0.8603603603603602,YeastB
27,infomap,multilevel,split-join,6.0,YeastB
38,infomap,multilevel,rand,0.9009009009009008,YeastB
39,infomap,multilevel,adjusted_rand,0.726280917627718,YeastB
40,infomap,multilevel,vi,0.4936601786771275,YeastB
41,infomap,multilevel,nmi,0.8591718613387243,YeastB
42,infomap,multilevel,split-join,9.0,YeastB
50,infomap,multilevel,vi,0.4806822640062425,YeastB
69,infomap,multilevel,adjusted_rand,0.698126510878324,YeastB
81,infomap,multilevel,nmi,1.0,YeastB
95,infomap,multilevel,vi,0.4321602666075228,YeastB
107,infomap,multilevel,split-join,0.0,YeastB
109,infomap,multilevel,adjusted_rand,1.0,YeastB
124,infomap,multilevel,adjusted_rand,0.5992206770814712,YeastB
134,infomap,multilevel,adjusted_rand,0.6137583852491358,YeastB
171,infomap,multilevel,nmi,0.7870861288329628,YeastB
190,infomap,multilevel,vi,0.0,YeastB
203,infomap,multilevel,rand,0.8483483483483483,YeastB
204,infomap,multilevel,adjusted_rand,0.9041256571300613,YeastB
237,infomap,multilevel,split-join,3.0,YeastB
238,infomap,multilevel,rand,0.8963963963963963,YeastB
0,infomap,multilevel,vi,0.3012684130927332,YeastA
1,infomap,multilevel,nmi,0.9177402551149914,YeastA
2,infomap,multilevel,split-join,6.0,YeastA
3,infomap,multilevel,rand,0.9745390693590871,YeastA
4,infomap,multilevel,adjusted_rand,0.906736614441129,YeastA
6,infomap,multilevel,nmi,0.9472526195362408,YeastA
10,infomap,multilevel,vi,0.19299317741440225,YeastA
12,infomap,multilevel,split-join,8.0,YeastA
23,infomap,multilevel,rand,0.9622475856014048,YeastA
54,infomap,multilevel,adjusted_rand,0.8610877118343616,YeastA
152,infomap,multilevel,split-join,10.0,YeastA
0,infomap,multilevel,vi,1.0652310326067078,Jazz
1,infomap,multilevel,nmi,0.528705166633395,Jazz
2,infomap,multilevel,split-join,92.0,Jazz
3,infomap,multilevel,rand,0.6558478182843664,Jazz
4,infomap,multilevel,adjusted_rand,0.3273292661454921,Jazz
5,infomap,multilevel,vi,1.0541305429126662,Jazz
6,infomap,multilevel,nmi,0.6106146281309239,Jazz
7,infomap,multilevel,split-join,91.0,Jazz
8,infomap,multilevel,rand,0.6607188637645492,Jazz
9,infomap,multilevel,adjusted_rand,0.40794808874876953,Jazz
10,infomap,multilevel,vi,1.0416231053234744,Jazz
11,infomap,multilevel,nmi,0.5838441717253341,Jazz
12,infomap,multilevel,split-join,80.0,Jazz
13,infomap,multilevel,rand,0.654463415884736,Jazz
14,infomap,multilevel,adjusted_rand,0.3248328522889188,Jazz
15,infomap,multilevel,vi,0.9918388386591996,Jazz
16,infomap,multilevel,nmi,0.5299512720819027,Jazz
17,infomap,multilevel,split-join,98.0,Jazz
18,infomap,multilevel,rand,0.653796851766395,Jazz
19,infomap,multilevel,adjusted_rand,0.38072498947991085,Jazz
21,infomap,multilevel,nmi,0.5282545724718603,Jazz
23,infomap,multilevel,rand,0.7184022970825004,Jazz
24,infomap,multilevel,adjusted_rand,0.3134830805232534,Jazz
25,infomap,multilevel,vi,1.0608560612604847,Jazz
26,infomap,multilevel,nmi,0.6111543841593658,Jazz
29,infomap,multilevel,adjusted_rand,0.44363468082172147,Jazz
30,infomap,multilevel,vi,1.1072066128108038,Jazz
34,infomap,multilevel,adjusted_rand,0.33335752291982196,Jazz
35,infomap,multilevel,vi,0.7899273544388621,Jazz
36,infomap,multilevel,nmi,0.5851201702817337,Jazz
39,infomap,multilevel,adjusted_rand,0.40697607625602095,Jazz
41,infomap,multilevel,nmi,0.6101544390604409,Jazz
42,infomap,multilevel,split-join,90.0,Jazz
46,infomap,multilevel,nmi,0.531178554113159,Jazz
48,infomap,multilevel,rand,0.6564118340768087,Jazz
49,infomap,multilevel,adjusted_rand,0.40567662127509374,Jazz
51,infomap,multilevel,nmi,0.5264360878322621,Jazz
54,infomap,multilevel,adjusted_rand,0.33537829522857276,Jazz
55,infomap,multilevel,vi,0.915160596966152,Jazz
56,infomap,multilevel,nmi,0.5038030388170763,Jazz
57,infomap,multilevel,split-join,94.0,Jazz
59,infomap,multilevel,adjusted_rand,0.40402794105467815,Jazz
61,infomap,multilevel,nmi,0.5852077367408358,Jazz
64,infomap,multilevel,adjusted_rand,0.3256612735765631,Jazz
65,infomap,multilevel,vi,1.0369390595175003,Jazz
66,infomap,multilevel,nmi,0.5474085101809409,Jazz
69,infomap,multilevel,adjusted_rand,0.4490004074397409,Jazz
70,infomap,multilevel,vi,0.9140497564784651,Jazz
71,infomap,multilevel,nmi,0.5312851397423245,Jazz
73,infomap,multilevel,rand,0.6581038814541353,Jazz
74,infomap,multilevel,adjusted_rand,0.32225186193177807,Jazz
75,infomap,multilevel,vi,1.0529446683550139,Jazz
76,infomap,multilevel,nmi,0.5301565100428426,Jazz
80,infomap,multilevel,vi,0.7878018062129777,Jazz
84,infomap,multilevel,adjusted_rand,0.32162981863647916,Jazz
86,infomap,multilevel,nmi,0.5504611433871279,Jazz
88,infomap,multilevel,rand,0.65272009434446,Jazz
90,infomap,multilevel,vi,0.8437936711703655,Jazz
91,infomap,multilevel,nmi,0.5464499010928533,Jazz
93,infomap,multilevel,rand,0.7173255396605653,Jazz
98,infomap,multilevel,rand,0.7000974209096038,Jazz
99,infomap,multilevel,adjusted_rand,0.4286182540990712,Jazz
100,infomap,multilevel,vi,1.0677404886236754,Jazz
103,infomap,multilevel,rand,0.6852279136543098,Jazz
104,infomap,multilevel,adjusted_rand,0.3267079646815549,Jazz
106,infomap,multilevel,nmi,0.5310018616295916,Jazz
107,infomap,multilevel,split-join,96.0,Jazz
109,infomap,multilevel,adjusted_rand,0.33358915357328744,Jazz
110,infomap,multilevel,vi,0.9590015180840343,Jazz
114,infomap,multilevel,adjusted_rand,0.3348926745763604,Jazz
116,infomap,multilevel,nmi,0.49976249434404696,Jazz
119,infomap,multilevel,adjusted_rand,0.3314208425724687,Jazz
121,infomap,multilevel,nmi,0.5849978976519422,Jazz
123,infomap,multilevel,rand,0.6599497513203096,Jazz
124,infomap,multilevel,adjusted_rand,0.3223485438251357,Jazz
126,infomap,multilevel,nmi,0.5034829015856241,Jazz
127,infomap,multilevel,split-join,76.0,Jazz
130,infomap,multilevel,vi,0.9924704089010368,Jazz
133,infomap,multilevel,rand,0.6585140747577296,Jazz
0,infomap,multilevel,vi,1.8744298084133217,Copperfield
1,infomap,multilevel,nmi,0.07489862650777883,Copperfield
2,infomap,multilevel,split-join,91.0,Copperfield
3,infomap,multilevel,rand,0.18967181467181468,Copperfield
4,infomap,multilevel,adjusted_rand,-0.0018028064732762037,Copperfield
5,infomap,multilevel,vi,1.7244166437853887,Copperfield
6,infomap,multilevel,nmi,0.04968345221945488,Copperfield
7,infomap,multilevel,split-join,89.0,Copperfield
8,infomap,multilevel,rand,0.17728442728442723,Copperfield
9,infomap,multilevel,adjusted_rand,0.008732254869593873,Copperfield
10,infomap,multilevel,vi,1.8748775843981784,Copperfield
11,infomap,multilevel,nmi,0.07012389473974344,Copperfield
12,infomap,multilevel,split-join,87.0,Copperfield
13,infomap,multilevel,rand,0.19353281853281865,Copperfield
14,infomap,multilevel,adjusted_rand,0.004867854725102075,Copperfield
15,infomap,multilevel,vi,1.9025419838549098,Copperfield
16,infomap,multilevel,nmi,0.059396987554268636,Copperfield
17,infomap,multilevel,split-join,86.0,Copperfield
18,infomap,multilevel,rand,0.20575933075933067,Copperfield
19,infomap,multilevel,adjusted_rand,0.008828492317386447,Copperfield
20,infomap,multilevel,vi,1.8028911762649231,Copperfield
21,infomap,multilevel,nmi,0.04813049450811745,Copperfield
23,infomap,multilevel,rand,0.2083333333333332,Copperfield
24,infomap,multilevel,adjusted_rand,0.00878271403841485,Copperfield
25,infomap,multilevel,vi,1.8436591491968837,Copperfield
26,infomap,multilevel,nmi,0.05803855863982899,Copperfield
28,infomap,multilevel,rand,0.17519305019305026,Copperfield
29,infomap,multilevel,adjusted_rand,0.0004257120421005558,Copperfield
30,infomap,multilevel,vi,2.043029695701084,Copperfield
31,infomap,multilevel,nmi,0.0656879754221283,Copperfield
33,infomap,multilevel,rand,0.21138996138996136,Copperfield
34,infomap,multilevel,adjusted_rand,0.00526354515753281,Copperfield
35,infomap,multilevel,vi,1.8555526589221625,Copperfield
36,infomap,multilevel,nmi,0.04616679428926455,Copperfield
37,infomap,multilevel,split-join,90.0,Copperfield
38,infomap,multilevel,rand,0.18371943371943364,Copperfield
39,infomap,multilevel,adjusted_rand,0.010400935773675304,Copperfield
40,infomap,multilevel,vi,1.9018140826552015,Copperfield
41,infomap,multilevel,nmi,0.06555457343478446,Copperfield
43,infomap,multilevel,rand,0.20592020592020574,Copperfield
44,infomap,multilevel,adjusted_rand,0.006144641868858884,Copperfield
45,infomap,multilevel,vi,1.7855417714852277,Copperfield
46,infomap,multilevel,nmi,0.06575490251466345,Copperfield
47,infomap,multilevel,split-join,88.0,Copperfield
48,infomap,multilevel,rand,0.1613577863577863,Copperfield
49,infomap,multilevel,adjusted_rand,0.007728768971408199,Copperfield
50,infomap,multilevel,vi,1.7053448439124543,Copperfield
51,infomap,multilevel,nmi,0.058406195569284024,Copperfield
53,infomap,multilevel,rand,0.16264478764478765,Copperfield
54,infomap,multilevel,adjusted_rand,0.020006847127802645,Copperfield
55,infomap,multilevel,vi,1.8624038751355703,Copperfield
56,infomap,multilevel,nmi,0.07082358175928315,Copperfield
57,infomap,multilevel,split-join,84.0,Copperfield
58,infomap,multilevel,rand,0.20028957528957536,Copperfield
59,infomap,multilevel,adjusted_rand,0.011983917358712001,Copperfield
60,infomap,multilevel,vi,1.8963518006271336,Copperfield
61,infomap,multilevel,nmi,0.060592148165387924,Copperfield
63,infomap,multilevel,rand,0.20592020592020596,Copperfield
64,infomap,multilevel,adjusted_rand,0.009344696803966192,Copperfield
65,infomap,multilevel,vi,1.791838695529617,Copperfield
66,infomap,multilevel,nmi,0.05774132805009243,Copperfield
68,infomap,multilevel,rand,0.21171171171171174,Copperfield
69,infomap,multilevel,adjusted_rand,0.022955330015071145,Copperfield
70,infomap,multilevel,vi,1.7861227150953056,Copperfield
71,infomap,multilevel,nmi,0.12738534979346125,Copperfield
73,infomap,multilevel,rand,0.1808236808236809,Copperfield
74,infomap,multilevel,adjusted_rand,0.010857416143495321,Copperfield
75,infomap,multilevel,vi,1.7496653079636686,Copperfield
76,infomap,multilevel,nmi,0.06172778178274781,Copperfield
77,infomap,multilevel,split-join,85.0,Copperfield
78,infomap,multilevel,rand,0.2144465894465894,Copperfield
79,infomap,multilevel,adjusted_rand,0.009306552360305887,Copperfield
80,infomap,multilevel,vi,1.8672537785062129,Copperfield
81,infomap,multilevel,nmi,0.049401822958633934,Copperfield
83,infomap,multilevel,rand,0.23423423423423426,Copperfield
84,infomap,multilevel,adjusted_rand,0.01062185947667553,Copperfield
85,infomap,multilevel,vi,1.7757346870632449,Copperfield
86,infomap,multilevel,nmi,0.04587198158412758,Copperfield
87,infomap,multilevel,split-join,80.0,Copperfield
88,infomap,multilevel,rand,0.2097812097812097,Copperfield
89,infomap,multilevel,adjusted_rand,0.00375871081372674,Copperfield
90,infomap,multilevel,vi,1.8805803930338052,Copperfield
91,infomap,multilevel,nmi,0.0689148894151758,Copperfield
93,infomap,multilevel,rand,0.1779279279279279,Copperfield
94,infomap,multilevel,adjusted_rand,0.003122817015331383,Copperfield
95,infomap,multilevel,vi,1.6948397620423932,Copperfield
96,infomap,multilevel,nmi,0.05203068252247335,Copperfield
98,infomap,multilevel,rand,0.20045045045045043,Copperfield
99,infomap,multilevel,adjusted_rand,0.010454881592157707,Copperfield
100,infomap,multilevel,vi,1.9037319563422304,Copperfield
101,infomap,multilevel,nmi,0.06774121305763464,Copperfield
102,infomap,multilevel,split-join,83.0,Copperfield
103,infomap,multilevel,rand,0.1829150579150578,Copperfield
104,infomap,multilevel,adjusted_rand,0.010290116250249216,Copperfield
105,infomap,multilevel,vi,1.7180364138041893,Copperfield
106,infomap,multilevel,nmi,0.05438832373356498,Copperfield
108,infomap,multilevel,rand,0.19771557271557266,Copperfield
109,infomap,multilevel,adjusted_rand,0.003466621192708108,Copperfield
